operands_A,operands_B,sel,switching_power
536124937,3827890930,0,0.0192798
3477288707,2285510267,0,0.0181457
2736276518,628251362,1,0.0181973
769867765,1946186297,1,0.0229342
722167832,1439523147,0,0.0161313
1372336540,2094415577,0,0.0196605
1260867288,1197705724,1,0.0223438
1842435947,697648647,1,0.02219
158967653,4248183666,1,0.0228518
2426858427,1909556699,0,0.0197834
1445413958,3749104433,0,0.0191569
3075587989,728748460,1,0.0253562
3607801283,2976842024,0,0.0167578
3760480380,1273927866,0,0.0173923
2818826060,1707813331,0,0.0182726
2557028690,1542792451,0,0.0166349
1479879689,2737673249,1,0.0178073
2818544964,371402092,1,0.02219
1763652753,3209407569,0,0.0189031
3242000791,1731032828,1,0.0226156
682835679,3840026899,1,0.022698
472512109,3435315503,1,0.0219538
997647735,771285112,0,0.0206637
1396882393,2243607982,0,0.0205408
937409604,1858051723,0,0.022809
291496782,1385794665,0,0.0173883
1142227898,1001169811,0,0.0167618
366072042,1296345296,1,0.0191776
1568639635,125978961,0,0.0165039
3024936408,2300614507,1,0.0214458
2729419214,1916660654,0,0.0211713
3471185239,4170171823,1,0.02512
2931764132,3085813685,1,0.0267621
2564040381,3477172386,0,0.0168847
617613222,3291540268,1,0.0183153
816601389,1285833669,1,0.0190595
1746388472,2424450446,0,0.0156236
4176787075,744459868,0,0.0197834
1608451716,3884277294,1,0.0234779
299642055,4249037795,1,0.0227337
4125131495,3280569837,1,0.0224618
3164868438,1254956519,0,0.0194067
1517494289,786426814,1,0.0228874
3465726794,623294122,0,0.0175152
2172859060,2504039663,0,0.0161313
3632205522,838781929,0,0.0216749
2146022914,3076407991,0,0.0210444
1157809046,4272394617,1,0.0213634
2945422919,3009633525,1,0.0252381
2300624677,1247744123,0,0.0171385
2573799935,2309063076,1,0.0205479
165046432,1185625130,0,0.0148703
3322949776,2693892012,1,0.015929
856321268,1801275138,1,0.0207016
1480726149,651535129,1,0.0181973
4190727188,3502880413,0,0.0187762
866832884,1233572369,1,0.0204298
4030942101,2549006498,1,0.0212096
279235698,2310963940,0,0.0155008
544138962,1970718994,1,0.0212096
3860357112,4019412779,1,0.025628
1234910624,1343752052,0,0.0144895
381349394,39003760,0,0.0149931
1479214268,2547697696,0,0.0153739
1239075160,3560636581,1,0.0196856
2102426131,2206148482,1,0.0218357
2884566916,3665879888,0,0.0187721
127359490,4183032750,0,0.0166349
3508879421,1061116031,0,0.0204179
3237764024,517148283,1,0.0234779
3239288159,3693522779,1,0.0239859
2517543288,2986726202,1,0.0207016
49158072,1743016085,1,0.0207016
1811309334,1387228295,1,0.0235959
1456582178,1338473430,1,0.0237497
741223269,2668867676,1,0.0212096
2195425297,4063556617,0,0.0155008
2390054212,1859198146,1,0.0207016
1810785950,1850998426,0,0.0226821
1607140292,2995872194,1,0.0203117
3757468208,2952223823,1,0.0267621
2773092892,998992796,1,0.0203474
710235746,2892728797,0,0.0183995
3570750339,1362654186,0,0.0181457
1680583230,632299760,1,0.0192957
147660394,1051100823,1,0.0210916
4109144363,4211866957,0,0.0218018
287402093,2170861098,0,0.0142398
2801128628,4203451145,1,0.0230879
3882280269,867230321,1,0.023206
2113158327,3913648755,1,0.0249662
390969313,1825344122,1,0.0230879
1994782205,1601458786,0,0.0216709
3246541882,2777973534,1,0.0183153
3135629630,144395037,0,0.0188991
3872048240,1149802309,0,0.0151201
3115867440,3915179738,1,0.0233598
3459607680,2282553321,0,0.017769
375708447,109195067,1,0.0214458
2555147028,2329041554,0,0.0153739
2890285017,2588317623,0,0.0204139
4033889670,3587073103,0,0.0178959
3548165760,374964064,0,0.0181457
3682950788,3397564187,0,0.0181457
109898407,1287250101,1,0.0212096
1851630702,1463996116,0,0.0191529
3726332571,2030722233,0,0.0191529
213183430,303554197,0,0.0181457
3987796006,1981763602,0,0.0168847
1025575893,3464748821,0,0.0189031
3498681640,4223330129,1,0.0218714
3539197349,953672892,1,0.0253562
582142181,1849066877,1,0.0215996
671400739,3029565708,0,0.0126021
921746311,843121206,0,0.0153698
2087253404,524593823,0,0.0197834
3099912580,443005814,0,0.01903
1535983666,2655015029,0,0.0147434
64880341,328587615,1,0.0253562
3825017513,4060670648,1,0.0225799
2476314263,1501129050,1,0.0229699
5454601,1660622655,0,0.0181497
135438982,274229028,1,0.014913
2835789890,1456558191,1,0.0193314
816905933,1065760392,0,0.0180188
841876035,2816090439,1,0.0187053
992925755,2315059232,1,0.0205479
1123418902,1633331715,1,0.0184334
2171341661,399979451,1,0.0226156
3892891771,395227550,1,0.0210916
894579931,3172356996,0,0.0175152
1876448616,2366636218,0,0.0148662
1588998932,215415439,0,0.0194067
1805734367,364749083,0,0.0191529
407182054,737586352,0,0.0172654
3392220247,3383840942,0,0.0170116
3696686564,1855875495,0,0.021548
857364567,4110633852,0,0.0182726
1832570697,284823244,1,0.0220719
3449418093,1536735914,0,0.020287
2425558597,362771436,1,0.0208554
1098715922,122728955,1,0.0199575
3795603434,4010690754,1,0.0225799
2143546431,7972359,0,0.0186452
3860839473,1029360803,1,0.0235959
1523460628,3296380539,0,0.0183995
2345310432,3910225186,1,0.0190595
1845781860,42706364,0,0.0153739
3053931827,2752012820,0,0.0137321
1536991014,713166347,0,0.0160003
4243572146,3429777875,1,0.0249662
932696585,3434232670,1,0.0228518
1440165561,2114122689,1,0.023714
3162367662,2143613889,1,0.0264903
33651669,3847933346,0,0.0172654
2262723883,1473144982,1,0.0235959
666238188,3774325332,0,0.0201601
134834061,2060556559,0,0.0167618
2011440709,1409553968,1,0.0182797
2044386449,506774294,0,0.0178919
2037390247,1912017340,1,0.0234779
3223295163,1292132270,0,0.0181457
1444503902,3359355761,1,0.0217177
1541657902,2245529384,1,0.02219
2915069278,932052551,0,0.0211713
953564124,28353609,1,0.0200399
1822329756,3755263738,0,0.0218018
1672601863,2371613733,0,0.0182726
2886522834,44805388,1,0.0203117
2822517641,1756657392,1,0.0205836
657712518,1831548361,1,0.0223438
2042240511,1417780912,0,0.0192757
2998796895,3666963808,1,0.0219538
722118455,1003334349,1,0.0233598
3939383766,455267510,1,0.023206
3920957743,3288827737,0,0.0173883
2860392515,2496530640,0,0.0146165
2530289595,811250809,1,0.0225799
3746711220,3629642649,0,0.0205408
1069922311,851366744,1,0.0229699
75297434,2159855753,1,0.0191776
2921575777,3493033896,1,0.0218357
3267662574,177034434,1,0.0191776
3108139780,1455244164,1,0.0194494
1196532789,2023185410,1,0.0195675
2116785622,1278124780,0,0.019026
3545301490,2351073579,0,0.0146165
2691783672,4049017806,0,0.0200372
298738529,1002562902,0,0.017769
3046917068,734990877,1,0.0218357
3779859379,2554264113,1,0.0217177
3667598889,869059654,0,0.0180188
540865273,3758492584,1,0.0192957
2025876033,3416010257,0,0.0155008
1565795263,600074335,1,0.0225799
2382653415,3385456382,0,0.0212982
3430273360,4239226875,0,0.0226861
695162889,1644254933,0,0.015247
2207545729,3245364278,1,0.0184334
1702567854,779563255,1,0.0258642
2455632310,3793809585,0,0.0177649
1917378191,3979520756,1,0.0234779
2027880196,1570950039,0,0.0209175
429769323,3743115495,1,0.0238678
2820217858,2393205681,0,0.0157546
2066781934,2065608897,1,0.0230879
3689552008,1756837926,0,0.0170116
2610106633,1231412686,1,0.0209735
3152717324,3843660438,0,0.0186493
2857989310,3899925836,1,0.0220719
2175241700,1850874841,0,0.0182726
945245698,1866381512,0,0.0178959
1659341197,3794321789,0,0.0175152
2458940764,2946770357,1,0.0210916
3613599192,1979593032,0,0.0192798
492048685,1590227178,0,0.0172654
3827810416,3005201265,0,0.0191569
4099105106,4264736761,0,0.0214251
2799398231,2604900170,0,0.0207906
1871887476,3598674163,0,0.0223054
1888081381,2005206716,1,0.0218357
26263491,3456542027,1,0.0200755
2417241759,443136026,1,0.0195675
879797885,1512441230,1,0.0203117
3212895690,3827000335,1,0.0219538
1992441599,582955456,1,0.0239502
2182516143,424141499,0,0.0182726
361767906,227164398,0,0.0142398
3377518147,911950399,1,0.0210916
1661052793,2458719833,0,0.0163811
3081240864,2225019095,0,0.0156277
3039709380,3506772652,1,0.0190595
2153524046,856711435,0,0.0134823
441660,1405160222,1,0.0183153
513600987,2646865352,0,0.0214211
3053047877,550506529,1,0.0178898
1308208715,1205000246,0,0.0196565
282650281,4082043805,1,0.0221076
3805655283,2296036851,1,0.024612
3948033602,2714776377,1,0.0201936
3890655153,2576026831,1,0.0249662
614609094,4278457337,1,0.0197213
2213194749,1185132143,1,0.0253562
2240512430,2550397059,1,0.0190595
3508470627,1710984318,1,0.0232417
2062932453,1817069636,0,0.0181416
1304505413,1024148325,1,0.0194494
3450420907,3836460843,0,0.0221785
811939288,2145543528,1,0.0215996
1308507727,1333758072,0,0.0219247
3978857592,1681143885,1,0.0196856
880102967,3322236138,1,0.0214458
1947239933,2555748507,0,0.0163811
332790141,479388275,1,0.0238321
1331454241,3720929988,0,0.0171385
2619773443,2899650578,0,0.0142398
3433911509,1789006289,1,0.0209378
3806897877,2404651800,0,0.0167578
3235816411,1282042966,0,0.0185224
3663814708,2318384068,0,0.0172654
3483407261,1249825996,1,0.0229699
1125319317,695843245,1,0.0197213
3572716335,366035726,1,0.02219
491530631,998029981,0,0.0196605
2060702262,3459729359,0,0.0216749
81210402,78002057,1,0.0178073
2744882005,505699969,1,0.0209378
1959741356,2669878642,0,0.0197834
2256478588,1135295145,1,0.0224618
4246822911,1178686955,1,0.0257104
2578507662,1765099149,0,0.0180188
1244484137,2677841642,1,0.0219895
42801271,3805678285,1,0.0199575
1014975975,2959573908,1,0.0239502
1084335723,1434906461,0,0.0185264
2236685209,3937535476,1,0.0205836
843182338,3186762992,1,0.0192133
2915293458,524399543,0,0.0194067
2525548322,12711751,0,0.0158775
3072922064,3085160985,1,0.0215996
3873204496,2492830126,0,0.0170116
3470120045,593966600,1,0.02219
4286198499,2339806923,1,0.0264903
2577105326,3263420651,0,0.0181457
3258924823,1115357601,0,0.0171344
2054204408,2734742942,0,0.0185224
1367051851,2233906523,1,0.0224618
2069605379,3607654810,0,0.0180188
2701886908,2370543376,0,0.016508
3953899796,213309282,1,0.0230879
963152057,726242360,1,0.0190595
1386779515,2966548044,0,0.0181457
485336711,2220451979,0,0.0167578
3816842762,3779440485,1,0.0198394
94859992,81881840,1,0.0196856
2564049244,2204768291,0,0.0146165
3200568837,1498755067,1,0.0238678
1843799575,1676103857,0,0.0186493
1482422498,1004227116,0,0.0192798
3981415346,1686547436,0,0.0196565
4095270003,913593606,1,0.0214458
2258588551,321153812,1,0.0204298
3734694010,3754617293,1,0.0262541
3186027807,1187444668,0,0.0230588
158546376,3888738052,0,0.017769
2451775633,2397545095,1,0.0185872
2768621667,3512659522,1,0.0204655
1743786679,2007182963,0,0.0205408
3013510386,1186039827,1,0.0204298
1785918338,741545440,1,0.0203117
2202464758,3396687878,1,0.0214458
631119660,117563975,1,0.0198037
3210541716,351734552,0,0.0188991
407810802,2454120391,0,0.0182726
987585315,723660814,1,0.0205479
3730122536,2562808219,0,0.0175152
1740394079,3889770730,0,0.0214211
3159504627,1888065337,0,0.0185224
455822622,2060647359,1,0.0253918
1448113165,2715921795,1,0.0194494
280889346,229104797,0,0.0158815
1762941289,3695898727,1,0.0210916
2208207190,4048117387,1,0.0217177
1945269293,2826347935,1,0.024104
3033668361,613965779,0,0.0171385
2448623055,3500658092,1,0.0229699
256460136,3499976145,1,0.0199575
1206321156,3151076130,1,0.0192133
2163932173,2671885702,0,0.0187762
2182052696,2168073767,0,0.0163811
3787080677,837362544,0,0.0173883
1704815059,245266539,0,0.0197834
3518682887,2417998779,0,0.0210444
3362140231,2406810644,1,0.0184334
457807449,1919029924,0,0.0151201
3730183062,2971492013,0,0.0199103
1533607423,2235103376,0,0.0197793
1903022726,2077424393,0,0.0200372
876892208,392482351,0,0.015251
770686291,455977407,1,0.0264903
2991769127,364343627,1,0.0217177
3981245342,1496002616,0,0.0187721
4116372758,796110939,1,0.0247301
2772494339,378908455,1,0.0192133
3061121952,2601226289,1,0.0190595
427492890,3418820150,1,0.0210916
442970712,1690750502,1,0.0200755
1332553298,339300880,1,0.0187877
959939238,3278299447,1,0.0217177
1285311076,3522943188,0,0.0185264
2899354554,2729781049,1,0.0218357
3869174754,828511794,1,0.0223081
1987959550,2670793803,1,0.0257104
4137140286,2577228418,1,0.0220719
3665435505,2391663120,1,0.0215639
2145712208,1194490423,0,0.0197834
753233092,1363410494,1,0.0222257
3549234547,286133357,0,0.0156236
167009427,3699039283,1,0.0227337
2859534834,1748623254,1,0.0222257
2864775349,2478993279,0,0.0186533
2894470231,4000861933,1,0.0232417
3798731653,3218147916,1,0.0205836
1254982497,4242830099,1,0.0215996
2098686060,272400036,0,0.0173883
2811199383,788350809,1,0.0271164
3166715969,1336292748,1,0.0180792
2936681,3821967089,0,0.0185264
2841767005,2702162997,1,0.0224618
4075989507,326871055,0,0.0181457
3981996856,3637015992,0,0.0186493
4037118567,2888350611,0,0.0176421
4028108802,1144249546,0,0.0134864
2954363849,3899080402,0,0.0168887
1192658614,1935910847,1,0.0237497
285485118,3243769311,1,0.0211272
2121777824,1245933807,1,0.0224618
1198143588,3955539944,1,0.0226156
3524277085,63184617,1,0.0195675
2778036981,202850674,1,0.021682
178023338,2788503368,1,0.0207016
501574227,2974641610,1,0.0229699
3223625379,567712338,0,0.0153739
2158739752,1674635519,1,0.0202293
859657628,3269521950,1,0.0219538
4271751638,463137868,0,0.0201601
3537141131,591253200,0,0.0191529
376678868,989286646,0,0.0200372
243737371,1163686630,0,0.0171385
2159980365,1885977980,0,0.0199103
2782843958,4047938542,1,0.024104
572714365,2105389159,0,0.0206677
3178191080,4190478174,1,0.0262541
306014995,2639908954,1,0.0212096
2897977483,913606757,1,0.0208197
1814090134,2626282689,0,0.0153739
1610125660,3169421991,0,0.0204139
3228195269,3500874774,1,0.0195675
1980958823,3018833410,1,0.0221076
2121681305,2648893580,0,0.0191529
3956498345,3806646900,0,0.0206637
2160091198,3489144403,0,0.0170156
3306173924,2236577041,0,0.0160044
359826121,3523493444,0,0.0141129
3851187786,659011429,0,0.0194067
2176615823,1694358493,0,0.0214251
2171304403,3280540305,1,0.0204298
968075077,4272851416,1,0.0239859
1819163325,3198826694,1,0.024222
245734115,3639408320,0,0.0187762
1112149277,2015799197,1,0.0198394
2385602480,2432172466,1,0.0191776
125895921,3521243797,1,0.0192133
4039372084,2311608851,1,0.0209378
2078355733,1655167915,0,0.0200372
1203649055,884831382,1,0.024222
6501314,1734242118,0,0.0175192
21694316,3441115599,0,0.0167618
1167726324,2051646339,1,0.0207016
1363053228,3676255285,1,0.0222257
1712303325,1385145916,0,0.0191529
3079943191,2913785767,1,0.0238678
3503893516,575892063,1,0.0199575
3026877627,3044796074,1,0.0257461
2257181251,2028508420,1,0.0190595
2598919610,4258490856,0,0.0216749
504463411,2844555967,0,0.0175192
3412615116,1448092100,1,0.0205479
1869544619,1550616736,1,0.0235603
1918665235,2275934020,1,0.0214815
2266389719,540962581,0,0.0180188
1532472344,2511502028,0,0.0187762
3767688895,478391993,0,0.0191529
1873369543,2371725373,1,0.024222
775111938,3731414349,1,0.0208554
2783055717,1180656825,0,0.0187762
287847087,1623851491,0,0.0141129
3006451754,2449224777,0,0.016508
2255849341,2626800023,1,0.0230879
3621766470,2190832934,0,0.0188991
2656273209,2893039921,0,0.0162542
523120790,2511917227,0,0.0176421
388170787,2497457925,0,0.0149972
2343505807,3250864831,0,0.019026
2207595597,211708277,0,0.0176421
558817851,2525051072,0,0.0144895
732636042,2465218033,1,0.0217177
1992348959,636689691,1,0.0229699
4094450506,3118574691,1,0.0217177
1810820518,2657144524,1,0.0249662
2685572622,1269292922,1,0.0212453
3276821904,4106997650,1,0.0208554
33010404,2518030872,1,0.0198037
4212933004,825753065,1,0.0232417
1166745660,456990173,1,0.0208554
870161478,1609583937,1,0.0224618
2857097420,1950836337,0,0.0181457
2113179578,3808849604,0,0.0200332
763295274,1181304229,0,0.0183955
3058015331,2174035804,1,0.0208197
2850364153,710689470,0,0.0185224
3364938877,921224309,0,0.0176421
2131856598,2820582896,1,0.0224618
3173349477,1791298352,1,0.0209378
991345480,116096831,0,0.0212982
1594875168,1691685066,0,0.0167578
2071039768,1563221195,0,0.0199103
566415349,1479829983,1,0.0229699
146691589,1844882044,1,0.0219895
3783189753,3185925653,1,0.0258642
1107188580,1559139587,0,0.0186493
3545794224,4060067827,0,0.0228131
2893425830,2930969079,0,0.0200372
2737417582,3122606750,0,0.0199103
1045234856,1971680408,1,0.0194494
4247136226,3420696863,0,0.0210444
1054873498,3684848665,0,0.0175152
1529357818,49324486,0,0.0156236
4087155153,4128795489,0,0.0186493
2297961481,2170672291,0,0.0142398
3959335129,1962081191,0,0.0238162
2344307484,2760211506,1,0.0214458
2830647658,3729483054,1,0.0209735
2406217074,2741340061,1,0.0248481
2673522591,2798472235,1,0.0255923
3936273431,2134653146,1,0.0239859
266052264,336572972,1,0.0203117
1763226916,4232900574,1,0.0230055
3090302554,3697705661,0,0.017769
2596026157,3649511662,1,0.0230879
2599848349,1239801596,0,0.0216749
4234559959,3255547664,1,0.0215639
1402062237,487606179,0,0.0162542
3964969069,1685404218,0,0.0176421
157123614,2392251780,0,0.0166349
347257233,1642342172,1,0.0195675
2844304846,4084796158,1,0.0232417
1203289739,681799335,0,0.0191529
2976673977,600162168,0,0.0194067
1442996276,3989918354,1,0.0180792
1102157833,1932596046,0,0.0149972
905752299,1678284691,1,0.0234422
1551652065,4246026616,0,0.0194067
3207700782,771520647,0,0.0199103
4179916988,1476022619,1,0.0239859
437390585,2989447074,1,0.0204655
1114072959,1027423449,0,0.021548
297933714,4111061056,1,0.0172993
1759272587,2328547559,1,0.0224618
1090617399,3319185578,1,0.0169451
2862933330,1318109071,0,0.0189031
4075926070,2833022270,1,0.024612
56692701,1081912699,0,0.0182726
3078368758,1960533918,1,0.0275063
369249164,1984368505,0,0.0168887
1420090606,2251644736,0,0.0173883
3232649180,140375824,1,0.0214458
925984720,3464849666,0,0.0162542
4292476299,2518082370,0,0.0209134
1732418326,3198921840,1,0.0222257
3606957765,1990804922,0,0.0212942
218585653,1190052037,0,0.016508
2350800024,3315901721,1,0.0195675
2865267656,3241690070,1,0.0189414
3468435058,4178746757,1,0.0230879
3897520850,4746325,1,0.0194138
2723089822,3314849129,0,0.0175152
1213996634,2373318723,1,0.0210916
4016027811,519967697,1,0.0259822
3580817465,4263874247,0,0.0210444
3688997691,641436956,1,0.023206
2743730336,1789002685,0,0.01399
3866901528,3933842877,1,0.0243758
1254793955,1757247045,1,0.0217177
2698783717,3768582473,0,0.0137321
206150486,744483649,1,0.0210916
3261310765,4003428640,1,0.0228518
3467916931,2867921494,0,0.0168847
1670459347,3260204148,0,0.0167578
88067196,1013301026,0,0.0192798
104379267,2313766356,0,0.0160044
2405745571,2342029244,1,0.0218357
2185745046,1027155199,1,0.0221076
3075028328,3142290958,1,0.0223438
2964236811,4203369052,0,0.0176421
636369437,2417697019,0,0.0173883
1325444744,62679589,0,0.0148703
2714426803,61175224,1,0.0225799
1827539574,3182636545,1,0.0224618
555321180,2635893272,1,0.0184334
3932403565,1490578926,1,0.0253562
2111452524,634147697,0,0.019026
2004340030,889916742,0,0.0192757
3910955622,1144714380,1,0.0208197
337046407,3224983714,1,0.0191776
3602447295,1502809083,1,0.0272344
375497599,3418344563,0,0.0218018
4238319823,1008469989,0,0.0195296
752673879,2044712775,1,0.0255099
2811848134,180282031,0,0.0199103
1160883342,2717016959,1,0.0221076
845761401,4091178359,1,0.0248838
3278698326,992576067,1,0.02219
1209911390,2107159333,0,0.017769
3734649858,827109365,0,0.0189031
4240676736,3678314506,1,0.0213277
2558179526,3244308079,1,0.0213277
3589879323,1901000836,1,0.023206
2470656942,1890968933,1,0.0229699
4231503539,470020858,1,0.0249662
135934072,2833467771,1,0.0185872
3359727913,267107650,0,0.0168887
990060860,175506285,1,0.0189414
3933507125,3385725250,0,0.0167578
3855784686,1686132806,0,0.0158734
182656377,3998180182,0,0.0200372
3165435023,28794828,0,0.0197834
2512012267,2871634039,0,0.0197834
2651569821,817949476,1,0.021682
231256410,61440585,0,0.0139859
1910251746,141333016,1,0.0175355
2674256267,2191594266,0,0.0165039
3120557041,1799706851,1,0.0268445
3494086797,791758175,1,0.0198394
2693593530,3416505904,0,0.0187762
2222014989,3379024202,1,0.0187053
1146543631,1370115635,1,0.0213277
746949845,2258957763,0,0.0171385
2190742430,750271984,1,0.0199575
3118781440,733926779,0,0.0197874
3875754205,2514920864,1,0.0213277
532321913,1830845747,0,0.0196565
1367701387,3825519583,1,0.0223438
1024459728,2936020462,1,0.0187053
3592362245,362684196,0,0.0170116
3026374939,3952150095,0,0.0176421
4002929416,2096036206,0,0.0229359
304378245,1790628585,1,0.0197213
3725332961,1927007566,0,0.01903
2391069290,4190391871,0,0.01903
475869754,1626813671,0,0.0189031
771879745,1281737377,0,0.0147434
2486380228,1068267827,1,0.0214815
491918221,3897781040,0,0.016508
423020281,3490413709,0,0.0180188
1313070863,47048503,0,0.0197834
164127843,2885521874,0,0.0180228
1315530015,2000628547,0,0.0205408
3082754399,1079145604,0,0.0173842
4134911067,2602533282,0,0.0200332
987539323,1472529530,1,0.0238321
2682079376,2469337625,0,0.0175152
2445429419,3652726455,0,0.01903
4050921677,867749422,1,0.0223438
2629711088,3024354983,1,0.0239859
1547490441,2207493945,1,0.0217177
1377845399,1974599198,1,0.0201112
1649826209,1507526012,1,0.0210916
3839319455,564681224,0,0.0168806
2709728631,227843543,0,0.0187762
1540225873,4236466173,0,0.0233126
3105213657,3508996230,1,0.0204298
2314613436,4009205760,0,0.0180188
1892807892,4194926218,1,0.0223438
3731837152,1764498092,1,0.0214458
3066674808,1153896660,0,0.0171344
3780746184,2838019209,1,0.0208197
3264233381,3334028676,0,0.0176421
844739695,2344499821,1,0.0239859
582336029,1115071129,0,0.0173883
2426961388,2506297915,1,0.0213277
4054676937,731153152,1,0.020666
293872048,2348993629,0,0.012729
3272989455,2130474269,1,0.0250019
3435028348,3595607364,0,0.0194027
2412206799,2611654118,0,0.0220516
2876266520,1316332900,1,0.0199575
3056338531,2695741815,0,0.0171385
3646680147,2488370027,1,0.022698
2839992904,412600235,0,0.017769
1406330780,4209211247,1,0.026644
2438669062,576881453,1,0.0179254
599034971,3540027729,1,0.0186696
1815265769,3342774243,1,0.0237497
3506798280,670718070,0,0.0189031
3538144446,325668274,1,0.023206
1569648445,2870440263,0,0.0212942
2457031249,1470153270,1,0.0195675
1557886819,1400349688,0,0.0220516
3918612068,494929015,0,0.0146165
726750320,3044354365,1,0.0209735
1743109874,4093823895,1,0.0249662
2701804496,2846025735,0,0.0143667
285640135,1752399034,1,0.0203474
3550933997,2399437335,0,0.0181416
1286332879,3647516534,1,0.024612
2709637332,4061852954,1,0.0198394
4045966920,2779633649,0,0.0191569
3430868421,3480511042,0,0.019026
928306753,168890327,0,0.0163811
2076335834,501888561,1,0.023714
2818059330,1311620918,0,0.0195336
3620889543,1839318669,1,0.023714
3682313633,141717920,1,0.021174
2348918553,1652403470,0,0.0167618
2857227756,1104802554,0,0.0204139
2807370734,3817532887,1,0.02512
812281334,2960845875,1,0.0229699
641791289,2155241721,0,0.0158775
503899945,4004942401,0,0.0171385
3176897947,1364085241,1,0.0249662
3253570446,642231684,1,0.0214458
1621214185,3579439051,1,0.0226156
611249550,768750953,1,0.0224618
221476280,1149885229,0,0.0175152
4183711720,755106230,0,0.0175111
3343056754,557477081,1,0.023206
1943233131,2867235271,1,0.0235959
963147434,16370747,0,0.0175152
189830309,3224863478,0,0.0155008
4163923828,544518496,1,0.0199218
1471179018,4055941095,0,0.0196605
3989411790,3543349928,1,0.0243401
1368152158,295214505,0,0.0158775
68843873,2454167246,1,0.0198394
2946840801,3599462686,1,0.0229699
2712727105,3069373324,1,0.0221076
2061456851,1657532091,1,0.0269983
77306551,157226229,1,0.0218357
630049498,985202151,0,0.0212982
2214184642,180010216,0,0.0181457
3491664601,2013224928,1,0.0247657
2230889950,1622994354,0,0.0197834
958555133,2197590580,0,0.0173883
202962145,2467879778,0,0.0160044
1193617078,3811128555,0,0.0182726
2591593692,2262637204,0,0.0175152
2399342677,3445825823,1,0.0193314
1712515150,548370306,1,0.0200755
1589552250,1389508564,0,0.0196565
1583424884,2231853049,1,0.0222257
112280188,2370544332,1,0.0194494
2655556538,1028285756,0,0.0181457
3461005750,4139868445,0,0.0181457
1964738361,2239344401,0,0.0186493
1590416835,2927125186,1,0.023206
2323957667,3883253822,0,0.0183995
708779674,4099298417,1,0.0224618
4063476425,525020399,0,0.0210444
140999919,937227187,1,0.025628
3262612308,563567721,0,0.0170116
1783873260,1027855860,0,0.0209175
895180552,957349162,0,0.0194067
1250197719,3650108958,0,0.0161313
370259802,119884421,1,0.0191776
764459115,3971284354,0,0.0189031
2927892298,2449413336,1,0.0210916
2752386580,1367795425,1,0.0181973
1320656758,294196974,1,0.0239502
3141825484,1438034845,1,0.0239859
2341188390,1954440997,0,0.0194067
3545675682,465658875,0,0.0204139
2652311676,3662235921,1,0.0196856
104926895,2451187940,1,0.0179254
332865045,1336148955,0,0.0181457
3202976964,828387038,0,0.0180188
3319316262,2148255542,1,0.0215639
4173248832,3933580896,1,0.0229699
3713132177,2520920831,0,0.0192798
77119148,3805990382,0,0.0196605
3809965953,3430317526,0,0.0211713
4052287743,3346862964,1,0.0228518
3734611124,709599030,1,0.0229699
1201431078,986025184,0,0.0158775
597814159,3348314412,1,0.0224618
862959599,2372156730,1,0.0262184
2780479055,12731090,1,0.0207841
86472418,546602684,0,0.0170116
1727567663,2383378837,0,0.020287
1818236472,538497900,0,0.0136093
2263139136,1858533815,0,0.0192838
785441751,3465709456,0,0.0178919
51950282,615446534,0,0.0148703
2474841814,901881463,0,0.0189031
3183467886,1592793686,1,0.0268445
2922449606,4009299123,0,0.01903
2738381547,392112123,0,0.0212982
4160328450,2491557122,0,0.0147393
489391713,3297324205,1,0.0195675
2145152651,1420538018,1,0.0239502
4267674709,2054149467,1,0.0268802
3850837569,2915146602,0,0.0182726
1924315274,1782835944,1,0.0212096
710065265,2103149767,0,0.0189031
1107643663,1655742243,1,0.0188233
251375557,2623093818,1,0.0243401
3429440728,2801015117,0,0.0176421
2455958256,3995607578,1,0.0196856
1675711868,2306138657,1,0.0209378
105237694,2209090015,0,0.0176421
3861832155,682498911,1,0.024222
3854013869,3682349158,1,0.0248481
1101405735,306877447,0,0.0139859
2543091763,563388815,0,0.0147434
936751966,2571955096,0,0.0201601
2787692939,2375889361,0,0.0171385
824760504,4106181070,1,0.0224975
3283521264,1419137061,1,0.0204298
877134204,1251211079,1,0.0197213
1278123716,2047862203,0,0.0201641
640482349,55900079,1,0.0228518
2162436724,1212226083,1,0.0162833
738788632,2087290178,0,0.0133595
3674231050,2685073675,1,0.0171812
1314938206,3036661148,0,0.0206677
3496887109,1862155732,1,0.0231236
1447192589,1423597801,1,0.0188233
544063974,3667241131,0,0.017769
3571254321,3656691772,0,0.017769
1213175828,2829391110,0,0.0136093
567302018,199656390,1,0.0188233
214488375,1170420443,1,0.0212096
1296842920,562969521,1,0.0181973
887786675,2188239747,0,0.0175152
233808795,4086377607,1,0.023714
2260925768,66626666,1,0.0201936
1705078835,161648977,0,0.0139859
3240576415,1162358020,1,0.0187877
3215861802,3086466666,0,0.0230628
2472644572,3452720533,1,0.0229699
2783563083,3563353836,1,0.0235959
1726530980,1407411912,0,0.0176421
3791751434,1623036199,1,0.0175712
3908130873,3365676646,1,0.0208197
633681203,2947533653,1,0.0237497
3012998290,3669876178,1,0.0243758
1326527517,657614565,1,0.0205836
3786479400,2762875323,1,0.0205836
250498753,829515741,0,0.0194067
2567553684,241859007,1,0.0208554
163312855,3642748479,1,0.0267621
2343831802,182349681,1,0.0222257
